Subject,Dataset,Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date,Original User Sentiment,include_terms_matched,exclude_terms_matched,include_match_count,exclude_match_count,topic_relevance_score,url_count,cashtag_count,alpha_word_count
Costco,codomain,1.9761061350326108e+18,https://x.com/rapebears/status/1976106135032610822,Sorry I can’t make it I’m going to hell. I want to take care of it now so I don’t have to worry about it later,1755639194914017280,rapebears,True,629,,1,58,"October 9, 2025 at 02:03 AM",Negative,[],[],0,0,0,0,0,22
Costco,codomain,1.9760734738365847e+18,https://x.com/hawkblogger/status/1976073473836584975,"Join us for @RealHawkTalk at 7PM PT tonight with @EvanHillHB and @NathanE11 

https://t.co/eA9cW70Hnj",66154578,hawkblogger,True,53664,"Bellevue, WA",16,8773,"October 8, 2025 at 11:53 PM",Positive,[],[],0,0,0,1,0,17
Costco,codomain,1.9760722461470433e+18,https://x.com/hawkblogger/status/1976072246147043410,"RT @uditranasaria: I created a custom metric in the @SumerSports  SumerBrain for plays that I think are ""playcaller credit"" more than most.…",66154578,hawkblogger,True,53664,"Bellevue, WA",14,6330,"October 8, 2025 at 11:48 PM",Positive,[],[],0,0,0,0,0,19
Costco,codomain,1.9760629916879096e+18,https://x.com/hawkblogger/status/1976062991687909542,RT @BradyHenderson: Woolen left the Bucs game with a concussion. Practicing today as a limited participant doesn’t mean he’s cleared concus…,66154578,hawkblogger,True,53664,"Bellevue, WA",42,7480,"October 8, 2025 at 11:11 PM",Positive,[],[],0,0,0,0,0,19
Costco,codomain,1.9760627895854164e+18,https://x.com/hawkblogger/status/1976062789585416485,"Long list of DNP for the Seahawks. Emmanwori as limited and Ernest Jones as DNP is worth watching. 

Woolen as limited is a good sign that he’s moving through the concussion protocol. 

Travon Walker was a limited for JAX, which would be a big player to get back. https://t.co/tfPVRsy5HC",66154578,hawkblogger,True,53664,"Bellevue, WA",132,13565,"October 8, 2025 at 11:10 PM",Positive,[],[],0,0,0,1,0,49
Costco,codomain,1.9760612822616312e+18,https://x.com/rapebears/status/1976061282261631352,Self deprecation is the lowest form of humor. It’s much harder to say something positive and creative than be negative and critical,1755639194914017280,rapebears,True,629,,6,96,"October 8, 2025 at 11:04 PM",Negative,[],[],0,0,0,0,0,22
Costco,codomain,1.97605971070199e+18,https://x.com/rapebears/status/1976059710701990154,Pooped out the old me,1755639194914017280,rapebears,True,629,,4,44,"October 8, 2025 at 10:58 PM",Negative,[],[],0,0,0,0,0,5
Costco,codomain,1.9760578197335575e+18,https://x.com/rapebears/status/1976057819733557529,I’m disappointed hasan didn’t actually abuse his dog,1755639194914017280,rapebears,True,629,,1,339,"October 8, 2025 at 10:51 PM",Negative,[],[],0,0,0,0,0,7
Costco,codomain,1.976056451526427e+18,https://x.com/rapebears/status/1976056451526426935,This would be so good imagine all the new future songs about throwing Trumps in the strip club,1755639194914017280,rapebears,True,629,,3,139,"October 8, 2025 at 10:45 PM",Negative,[],[],0,0,0,0,0,18
Costco,codomain,1.976052467449381e+18,https://x.com/hawkblogger/status/1976052467449381262,RT @PFF: The best teams at pressuring the QB when only sending four rushers 💥 https://t.co/mtkQkYxqcJ,66154578,hawkblogger,True,53664,"Bellevue, WA",2661,151326,"October 8, 2025 at 10:29 PM",Positive,[],[],0,0,0,1,0,17
Costco,codomain,1.9760484804824023e+18,https://x.com/rapebears/status/1976048480482402570,Tobacco smells so much better when you’re not smoking it,1755639194914017280,rapebears,True,629,,3,45,"October 8, 2025 at 10:14 PM",Negative,[],[],0,0,0,0,0,11
Costco,codomain,1.9760404992713037e+18,https://x.com/hawkblogger/status/1976040499271303639,RT @nwagoner: Kyle Shanahan said team hoped that Pearsall would be back to practice by now but since he hasn’t the team “is not counting” o…,66154578,hawkblogger,True,53664,"Bellevue, WA",131,45141,"October 8, 2025 at 09:42 PM",Positive,[],[],0,0,0,0,0,25
Costco,codomain,1.9760404713917937e+18,https://x.com/hawkblogger/status/1976040471391793463,"RT @StuJRams: Sean McVay said OL Rob Havenstein (ankle), TE Tyler Higbee (hip) and ILB Omar Speights (high ankle sprain) won't practice tod…",66154578,hawkblogger,True,53664,"Bellevue, WA",99,21256,"October 8, 2025 at 09:42 PM",Positive,[],[],0,0,0,0,0,23
Costco,codomain,1.976029963024466e+18,https://x.com/rapebears/status/1976029963024466157,Ignore Goonly Gummyton at your own peril,1755639194914017280,rapebears,True,629,,1,56,"October 8, 2025 at 09:00 PM",Negative,[],[],0,0,0,0,0,7
Costco,codomain,1.97599457515733e+18,https://x.com/rapebears/status/1975994575157330120,How to know when to stop drinking coffee,1755639194914017280,rapebears,True,629,,2,95,"October 8, 2025 at 06:39 PM",Negative,[],[],0,0,0,0,0,8
Costco,codomain,1.9759935899909327e+18,https://x.com/rapebears/status/1975993589990932624,RT @BruceWayneBurnr: Peak autism https://t.co/l4BkL7quD0,1755639194914017280,rapebears,True,629,,26,516,"October 8, 2025 at 06:35 PM",Negative,[],[],0,0,0,1,0,8
Costco,codomain,1.974564079215002e+18,https://x.com/yushitowa/status/1974564079215001941,"金曜日、土曜日忙しすぎた😵

おやすみ",1944237731288428545,yushitowa,False,37,,0,73,"October 4, 2025 at 07:55 PM",Positive,[],[],0,0,0,0,0,0
Costco,codomain,1.9710705080967455e+18,https://x.com/yushitowa/status/1971070508096745532,"毎朝起きたら彼氏が横でスヤスヤ寝てる👼

幸せ🏠",1944237731288428545,yushitowa,False,37,,4,167,"September 25, 2025 at 04:33 AM",Positive,[],[],0,0,0,0,0,0
Costco,codomain,1.970682896819331e+18,https://x.com/yushitowa/status/1970682896819331218,米国株🇺🇸💰😊,1944237731288428545,yushitowa,False,37,,1,129,"September 24, 2025 at 02:53 AM",Positive,[],[],0,0,0,0,0,0
